source,target,maxflow,degree_centrality,link_type,closeness_centrality,eigenvector_centrality,id,length,betweenness_centrality,link_category,katz_centrality
W_JIN1545,W_JIN1546,0.0014510745150592,0.0076142131979695426,Water,0.0004240744543852614,5.2682729698498183e-17,W_PMA1087,190.061,0.06143998918463058,Water pipe,-0.010891080692175467
W_JIN1546,W_JIN1547,0.0015772549075553,0.0076142131979695426,Water,0.00044067324487923737,4.4398881438906865e-17,W_PMA1088,190.23,0.06736269148193093,Water pipe,-0.011549972502461816
W_JIN1602,W_JIN1603,4.20601305145866e-05,0.004441624365482233,Water,0.0003152282224706778,-1.9765036368268244e-17,W_PMA1093,228.355,0.003799864164110355,Water pipe,-0.009032923959660296
W_JIN1603,W_JIN1604,0.0001261803924892,0.005076142131979695,Water,0.00032679603953239306,-1.2297246833999574e-17,W_PMA1094,223.167,0.007585243458471878,Water pipe,-0.007620968251283293
W_JIN1604,W_JIN1605,0.0001892705892066,0.004441624365482233,Water,0.00033735214091343594,-1.382284010929673e-17,W_PMA1095,164.94,0.01135613788308457,Water pipe,-0.01067319637617652
W_JIN1607,W_JIN1608,6.309019633845826e-05,0.004441624365482233,Water,0.00032977454259146613,-3.1891063647134644e-17,W_PMA1098,206.086,0.003799864164110355,Water pipe,-0.010041598549428377
W_JIN1608,W_JIN1609,0.0001051503268523,0.005076142131979695,Water,0.0003413146083077464,-3.508599413985824e-17,W_PMA1099,206.02,0.007585243458471878,Water pipe,-0.007894744533798691
W_JIN1609,W_JIN1610,0.0001787555561984,0.005076142131979695,Water,0.00035356497972505765,-2.797702072468544e-17,W_PMA1100,203.654,0.01135613788308457,Water pipe,-0.008732847393120812
W_JIN1610,W_JIN1611,0.0002418457529163,0.005076142131979695,Water,0.0003651989588972439,-6.946368129307897e-18,W_PMA1101,162.563,0.015112547437948426,Water pipe,-0.00960975639672464
W_JIN1611,W_JIN1612,0.0003049359486893,0.005076142131979695,Water,0.0003758556631553067,-2.8853895854271655e-18,W_PMA1102,153.395,0.018854472123063452,Water pipe,-0.010109425050157855
W_JIN1612,W_JIN1613,0.0003890562106669,0.005076142131979695,Water,0.00038934969412723864,-9.414080889168608e-18,W_PMA1103,220.769,0.022581911938429646,Water pipe,-0.00838423945751738
W_JIN1613,W_JIN1614,0.000420601308554,0.005076142131979695,Water,0.00040566952201541223,-3.1027961393092037e-18,W_PMA1104,203.28,0.026294866884047006,Water pipe,-0.008312730634731067
W_JIN1614,W_JIN1615,0.0004521464064411,0.004441624365482233,Water,0.00041818233540856167,-6.31680623619413e-19,W_PMA1105,103.048,0.029993336959915535,Water pipe,-0.009051445285006409
W_JIN1641,W_JIN1642,6.309019577047784e-05,0.004441624365482233,Water,0.00033153709750814096,-1.2870281715443068e-17,W_PMA1109,190.04,0.003799864164110355,Water pipe,-0.010027255343277254
W_JIN1642,W_JIN1643,0.0001472104577443,0.005076142131979695,Water,0.00034311193485900125,-3.2163975286267035e-17,W_PMA1110,218.05,0.007585243458471878,Water pipe,-0.007932026245554967
W_JIN1643,W_JIN1644,0.000262875818551,0.005076142131979695,Water,0.0003553032860543056,-3.02002209738277e-17,W_PMA1111,186.497,0.01135613788308457,Water pipe,-0.008578140456842326
W_JIN1644,W_JIN1645,0.0003364810478979,0.005076142131979695,Water,0.0003672057523151517,-1.15613140985936e-17,W_PMA1112,183.133,0.015112547437948426,Water pipe,-0.009574539596106886
W_JIN1645,W_JIN1646,0.0004206013089283,0.005076142131979695,Water,0.00037876168361232774,-1.6028330192123296e-17,W_PMA1113,155.529,0.018854472123063452,Water pipe,-0.008693736844526205
W_JIN1646,W_JIN1647,0.0005362666697389,0.005076142131979695,Water,0.00039264534152343535,-2.926137779328662e-17,W_PMA1114,223.242,0.022581911938429646,Water pipe,-0.009916401590897345
W_JIN1647,W_JIN1648,0.0005572967349968,0.005076142131979695,Water,0.0004088070013598732,-1.450762912509369e-17,W_PMA1115,190.571,0.026294866884047006,Water pipe,-0.007303495802893919
W_JIN1669,W_JVN1369,0.0,0.0025380710659898475,Water,0.00024293510798618876,1.471415139840295e-17,W_PMA1121,128.01,0.003799864164110355,Water pipe,-0.004588113269693882
W_JIN1669,W_JIN1703,0.0,0.005076142131979695,Water,0.0002464567218470942,1.4230525918969343e-18,W_PMA1159,108.421,0.005063266692202955,Water pipe,-0.01173880398053287
W_JIN1670,W_JIN1671,0.0001975949898359,0.0076142131979695426,Water,0.0003214922436729384,-1.673172169189481e-18,W_PMA1123,194.823,0.015112547437948426,Water pipe,-0.009568892231232872
W_JIN1671,W_JIN1672,0.0002887252732457,0.0076142131979695426,Water,0.0003314512371039552,-7.549592695617069e-19,W_PMA1124,185.969,0.02134104142994634,Water pipe,-0.010472603267041634
W_JIN1672,W_JIN1673,0.0004149056660481,0.0076142131979695426,Water,0.0003413431226013984,-1.2556688547957456e-17,W_PMA1125,172.702,0.027529299672641942,Water pipe,-0.010544955878013653
W_JIN1673,W_JIN1674,0.0004850058835713,0.0076142131979695426,Water,0.0003515643180034277,-1.0930971918031843e-17,W_PMA1126,178.501,0.03367732216603523,Water pipe,-0.010363894760755533
W_JIN1674,W_JIN1675,0.0006041762546239,0.006979695431472081,Water,0.0003620876878386853,5.472785221261335e-19,W_PMA1127,165.114,0.03978510891012621,Water pipe,-0.010564293264793181
W_JIN1675,W_JIN1676,0.0006953065380373,0.006345177664974619,Water,0.0003724332215722794,-1.416411286595338e-17,W_PMA1128,155.582,0.04464236856590133,Water pipe,-0.011167325162033864
W_JIN1676,W_JIN1677,0.0007724167779465,0.006345177664974619,Water,0.0003823935208609709,-2.2197392467874462e-17,W_PMA1129,138.523,0.04947387734212297,Water pipe,-0.011144372637424474
W_JIN1677,W_JIN1678,0.0008845771272502,0.006345177664974619,Water,0.00039195441090434345,-1.5728933994011376e-17,W_PMA1130,130.965,0.054279635238791125,Water pipe,-0.011634992730427486
W_JIN1678,W_JIN1679,0.0009616873665292,0.006345177664974619,Water,0.0004017456983093241,-1.3776319744603859e-17,W_PMA1131,132.932,0.0590596422559058,Water pipe,-0.011053981513196885
W_JIN1666,W_JIN1680,0.0,0.004441624365482233,Water,0.0003149142725523942,-9.336478805363806e-18,W_PMA1133,118.275,0.0012682308180088776,Water pipe,-0.02147667744480041
W_JIN1680,W_JIN1681,0.0001051503269206,0.0076142131979695426,Water,0.00032260943401946724,9.96702553129939e-19,W_PMA1134,184.458,0.007585243458471878,Water pipe,-0.010407730690192815
W_JIN1681,W_JIN1682,0.0001822605668308,0.0076142131979695426,Water,0.0003329771379632706,2.1703625489765298e-17,W_PMA1135,204.92,0.013862020349632567,Water pipe,-0.011070137515140733
W_JIN1682,W_JIN1683,0.0003084409596413,0.0076142131979695426,Water,0.0003443862024615354,4.2998495290232776e-17,W_PMA1136,199.81,0.020098561491490943,Water pipe,-0.01021645086011595
W_JIN1683,W_JIN1684,0.0003855511995525,0.0076142131979695426,Water,0.00035681714851771836,3.5600378591111804e-17,W_PMA1137,213.762,0.026294866884047006,Water pipe,-0.010449361454686352
W_JIN1684,W_JIN1685,0.0005397716806391,0.0076142131979695426,Water,0.0003699113011117812,2.3744788891531756e-17,W_PMA1138,195.503,0.03245093652730076,Water pipe,-0.010828702248676839
W_JIN1685,W_JIN1686,0.0006379119864421,0.0076142131979695426,Water,0.0003831390851044402,3.029942316134603e-17,W_PMA1139,191.63,0.0385667704212522,Water pipe,-0.010947099137484484
W_JIN1686,W_JIN1687,0.0007290422698622,0.0076142131979695426,Water,0.00039725750049658936,1.5293045748712096e-17,W_PMA1140,195.42,0.04464236856590133,Water pipe,-0.011559410058742692
W_JIN1688,W_JIN1689,0.0022509237840635,0.0076142131979695426,Water,0.0003232837041535387,7.825831208590335e-18,W_PMA1143,197.402,0.1650164644686145,Water pipe,-0.012196974145811581
W_JIN1689,W_JIN1690,0.0023767576797924,0.0076142131979695426,Water,0.00033209942893141017,-1.5548850565383121e-18,W_PMA1144,204.909,0.17019078182889183,Water pipe,-0.01069227587590272
W_JIN1690,W_JIN1691,0.0024748979843228,0.0076142131979695426,Water,0.0003413709314607534,-5.1618589272864266e-18,W_PMA1145,199.229,0.17532486343986686,Water pipe,-0.010466948769367733
W_JIN1691,W_JIN1692,0.002537988180093,0.0076142131979695426,Water,0.00035086228052147163,-7.299016907284009e-18,W_PMA1146,195.42,0.18041870930153958,Water pipe,-0.010524906256984446
W_JIN1692,W_JIN1693,0.0026641685735275,0.0076142131979695426,Water,0.0003607711945801095,1.9550379508463866e-18,W_PMA1147,197.402,0.18547231941391,Water pipe,-0.011154989297505127
W_JIN1693,W_JIN1694,0.00278333894458,0.0076142131979695426,Water,0.0003712229390991599,-8.551495752196922e-19,W_PMA1148,197.402,0.19048569377697808,Water pipe,-0.011203689962452485
W_JIN1694,W_JIN1695,0.0028674592056095,0.0076142131979695426,Water,0.000382651596601788,-1.0259117507192785e-17,W_PMA1149,212.508,0.19545883239074385,Water pipe,-0.011615438324170937
W_JIN1696,W_JIN1697,0.0005678117657611,0.0076142131979695426,Water,0.00029448494986872905,-2.102452745729841e-17,W_PMA1152,201.12,0.048268414293025697,Water pipe,-0.010679561614287575
W_JIN1697,W_JIN1698,0.0004977115476046,0.0076142131979695426,Water,0.00028631826850414365,-2.0907019310302437e-18,W_PMA1153,204.909,0.04221695759795795,Water pipe,-0.010649762705306466
W_JIN1698,W_JIN1699,0.0004346213518309,0.0076142131979695426,Water,0.00027850389849595655,-1.9607544710611857e-18,W_PMA1154,203.046,0.0361252651535879,Water pipe,-0.010849390834535236
W_JIN1699,W_JIN1700,0.0003995712430673,0.0076142131979695426,Water,0.0002712549964966244,-1.3994507002732662e-17,W_PMA1155,193.614,0.029993336959915535,Water pipe,-0.010883013650831212
W_JIN1700,W_JIN1701,0.0002944209155138,0.0076142131979695426,Water,0.00026455816952190446,4.190621110557901e-18,W_PMA1156,189.77,0.02382117301694086,Water pipe,-0.01128270842275553
W_JIN1701,W_JIN1702,0.0002313307197382,0.0076142131979695426,Water,0.0002577846043521693,1.2411087281298059e-17,W_PMA1157,216.315,0.01760877332466387,Water pipe,-0.010832399572782772
W_JIN1702,W_JIN1703,0.0001261803928139,0.0076142131979695426,Water,0.00025117443937135896,-7.925177818244998e-18,W_PMA1158,197.357,0.01135613788308457,Water pipe,-0.01106237396697916
T_J1,T_J2,1579.9999999999998,0.08955223880597014,Transportation,0.000533677832946659,1.1804725882775182,T_L106,2007.0,0.05794556628621598,Road link,0.00401600951788505
T_J1,T_J60,175.0000000000001,0.04477611940298507,Transportation,0.00035201297171462095,0.9814858392176302,T_L151,1780.004,0.029411764705882353,Road link,0.007407556666187094
T_J2,T_J31,1629.7733301891285,0.08955223880597014,Transportation,0.0006505908418993469,0.647963934770352,T_L52,399.362,0.04741000877963126,Road link,-0.03427526821224046
T_J2,T_J3,2178.2160427010667,0.11940298507462686,Transportation,0.0006894614648841478,0.6664395570293506,T_L107,384.001,0.19183494293239683,Road link,0.003326329261045386
T_J2,T_J57,1520.0000000000007,0.08955223880597014,Transportation,0.000575299876480048,0.8834200882254248,T_L158,1201.02,0.11237928007023705,Road link,0.00991475738952264
T_J31,T_J38,1471.7839572989326,0.08955223880597014,Transportation,0.0006330303869839272,0.09236404164340307,T_L51,423.118,0.03994732221246708,Road link,-0.019510673758979618
T_J3,T_J30,903.4114771370986,0.08955223880597014,Transportation,0.0007030692304390536,0.1116518072329968,T_L59,408.044,0.05179982440737489,Road link,0.03774163795769383
T_J3,T_J4,3340.3589601542963,0.11940298507462686,Transportation,0.000736449916362419,0.11485064788634282,T_L108,396.02,0.22870939420544337,Road link,0.06600621823610969
T_J3,T_J56,1025.0000000000002,0.08955223880597014,Transportation,0.0006139378946799648,0.14389306923791848,T_L165,1212.007,0.08560140474100088,Road link,-0.02353646634507533
T_J57,T_J16,2060.000000000001,0.07462686567164178,Transportation,0.0004338969054551665,0.5055618214136827,T_L54,1270.01,0.08560140474100088,Road link,0.014921994565732647
T_J30,T_J37,827.8570825467739,0.08955223880597014,Transportation,0.0006832796033927087,0.018025775958647856,T_L58,413.121,0.04521510096575944,Road link,0.048720142978761816
T_J4,T_J29,2249.880900408737,0.08955223880597014,Transportation,0.0007415385654778709,0.01970575487640524,T_L66,392.005,0.0697980684811238,Road link,0.13582928888306633
T_J4,T_J5,4375.489543865792,0.11940298507462686,Transportation,0.0007598992773617218,0.020543586132494997,T_L109,425.011,0.30684811237928006,Road link,0.06557357229677592
T_J4,T_J55,3150.0000000000014,0.08955223880597014,Transportation,0.0006471114323599398,0.025525905354532714,T_L172,1198.06,0.11237928007023705,Road link,0.043186364481525075
T_J56,T_J17,100.00000000000006,0.05970149253731343,Transportation,0.00047010073886512456,0.06935451244687539,T_L61,785.003,0.05794556628621598,Road link,-0.02322223433314795
T_J29,T_J36,2075.260563774238,0.08955223880597014,Transportation,0.0007179805017915272,0.003315467972119988,T_L65,413.121,0.06233538191395961,Road link,0.03140389311038807
T_J5,T_J6,4579.941694716386,0.11940298507462686,Transportation,0.0007542470891526076,0.00386389721865996,T_L110,375.0,0.208955223880597,Road link,0.07054548728345954
T_J5,T_J28,1295.0548039589426,0.08955223880597014,Transportation,0.0007484964377474622,0.003734727681947666,T_L73,399.125,0.11457418788410886,Road link,0.10225152824290189
T_J5,T_J54,1195.0,0.08955223880597014,Transportation,0.0006498290949599251,0.004804607308836955,T_L179,1201.0,0.08560140474100088,Road link,-0.06818213212984384
T_J55,T_J18,4695.000000000002,0.05970149253731343,Transportation,0.00049354051681802,0.012735074809491868,T_L68,795.182,0.08560140474100088,Road link,-0.10618250700464579
T_J6,T_J27,2017.284152219487,0.08955223880597014,Transportation,0.0007305052190662779,0.000688590671356171,T_L81,409.011,0.21729587357330993,Road link,0.2156608684192592
T_J6,T_J53,1415.0000000000002,0.08955223880597014,Transportation,0.0006643106560995961,0.000873819217532282,T_L187,1201.07,0.1826163301141352,Road link,0.021248955023305316
T_J6,T_J7,3314.9999999999986,0.1044776119402985,Transportation,0.0006821932571941902,0.0008132639691895925,T_L111,825.0,0.22651448639157157,Road link,0.07020671993152154
T_J28,T_J35,1190.0720525922243,0.08955223880597014,Transportation,0.0007246920361512815,0.0006753847788399999,T_L72,403.124,0.10798946444249341,Road link,0.11612096403947576
T_J54,T_J19,2350.0000000000023,0.05970149253731343,Transportation,0.0004907607964691893,0.0023129789546226793,T_L75,795.01,0.05794556628621598,Road link,-0.06733782230393981
T_J27,T_J34,1926.6337730472744,0.08955223880597014,Transportation,0.000708115213759481,0.0001291268880261825,T_L80,393.509,0.21246707638279191,Road link,0.09821012822088045
T_J53,T_J20,80.00000000000001,0.07462686567164178,Transportation,0.0005466315663551148,0.00038210241985259295,T_L83,795.016,0.1646180860403863,Road link,-0.1411977526035867
T_J7,T_J8,1420.0000000000005,0.08955223880597014,Transportation,0.0005873837742868251,0.00024344852196430918,T_L112,403.0,0.08560140474100088,Road link,0.022347035000843545
T_J7,T_J52,1940.000000000001,0.07462686567164178,Transportation,0.000561629698349331,0.0003143396261220765,T_L193,1201.135,0.14925373134328357,Road link,-0.04531225753901803
T_J8,T_J66,1100.0000000000002,0.05970149253731343,Transportation,0.0005348861436316396,3.298242748001404e-05,T_L210,290.338,0.029411764705882353,Road link,-0.07520583193954315
T_J8,T_J61,164.99999999999997,0.05970149253731343,Transportation,0.0005290465268580905,3.391749466641013e-05,T_L113,382.012,0.029411764705882353,Road link,0.1080705575978415
T_J52,T_J23,815.0000000000003,0.08955223880597014,Transportation,0.00047579654173733946,0.0001522312418808549,T_L89,792.205,0.13125548726953468,Road link,-0.043310513500265636
T_J9,T_J16,0.0,0.05970149253731343,Transportation,0.0003372864809143611,0.2902384319740494,T_L55,1529.0,0.029411764705882353,Road link,0.12575727899766237
T_J16,T_J15,2060.000000000001,0.05970149253731343,Transportation,0.00036590445842752463,0.2177149013103853,T_L14,411.491,0.029411764705882353,Road link,-0.45616393349222195
T_J10,T_J17,0.0,0.04477611940298507,Transportation,0.0003651825985550386,0.03871505240497327,T_L62,2004.016,0.029411764705882353,Road link,0.017273313980613665
T_J11,T_J68,1295.0000000000011,0.04477611940298507,Transportation,0.00029621453013358573,0.0042568281203077115,T_L209,830.102,0.029411764705882353,Road link,0.22782143267444593
T_J11,T_J18,3134.9999999999986,0.05970149253731343,Transportation,0.0003815904536015163,0.0078090631297051925,T_L69,2004.001,0.05794556628621598,Road link,-0.07573463958400711
T_J12,T_J19,0.0,0.04477611940298507,Transportation,0.0003775293963253785,0.001297053298669547,T_L76,1999.004,0.029411764705882353,Road link,0.03512304211424224
T_J13,T_J62,0.0,0.04477611940298507,Transportation,0.0003538347625606476,6.848008940749894e-05,T_L92,409.207,0.029411764705882353,Road link,0.41416545266792826
T_J62,T_J20,450.00000000000017,0.07462686567164178,Transportation,0.0004380047394453062,0.0001682409627191758,T_L189,1605.001,0.05794556628621598,Road link,-0.06859782839870696
T_J14,T_J24,290.00000000000006,0.05970149253731343,Transportation,0.00033124928277134544,4.8518185720540176e-05,T_L91,1999.025,0.029411764705882353,Road link,0.14168654130590164
T_J24,T_J23,479.9999999999999,0.1044776119402985,Transportation,0.00041584526597298726,8.021298109839013e-05,T_L126,803.202,0.08560140474100088,Road link,0.008424901045916717
T_J24,T_J25,164.99999999999997,0.05970149253731343,Transportation,0.0003619194662244672,3.560864454820458e-05,T_L195,684.0,0.029411764705882353,Road link,-0.3933064708414904
T_J20,T_J21,515.0000000000002,0.08955223880597014,Transportation,0.0004997895877232145,0.00012303816500438435,T_L123,262.008,0.10535557506584724,Road link,-0.09026149480588828
T_J21,T_J22,25.000000000000014,0.08955223880597014,Transportation,0.0004797326370973384,2.4316435807339546e-05,T_L124,272.0,0.0684811237928007,Road link,0.00855181952929162
T_J21,T_J63,215.0,0.05970149253731343,Transportation,0.0004216604226914996,2.3043648776711447e-05,T_L200,1603.001,0.029411764705882353,Road link,0.023320839838432583
T_J22,T_J23,135.00000000000006,0.1044776119402985,Transportation,0.00045862406021184113,6.071705807163695e-05,T_L125,299.042,0.028094820017559263,Road link,0.008575070678561851
T_J22,T_J64,235.0000000000001,0.05970149253731343,Transportation,0.000405839307750997,1.4532324134253037e-05,T_L199,1608.001,0.029411764705882353,Road link,0.006903295231440449
T_J23,T_J65,385.00000000000006,0.07462686567164178,Transportation,0.0003891723026516841,7.935661169672424e-05,T_L198,1608.008,0.029411764705882353,Road link,0.029252597386736214
T_J26,T_J33,0.0,0.05970149253731343,Transportation,0.000531694856705734,1.3048453894200531e-05,T_L87,394.143,0.029411764705882353,Road link,0.13018873885669208
T_J33,T_J34,0.0,0.1044776119402985,Transportation,0.000629607183037901,5.188011600551089e-05,T_L38,805.0,0.11237928007023705,Road link,-0.02965948969047384
T_J33,T_J39,590.0000000000001,0.07462686567164178,Transportation,0.0005306657135844173,1.330693340044296e-05,T_L86,423.473,0.05794556628621598,Road link,0.028036562609367467
T_J34,T_J40,810.0000000000003,0.08955223880597014,Transportation,0.0006586309704798678,4.6577622203334175e-05,T_L79,415.39,0.08560140474100088,Road link,-0.22722730775523609
T_J34,T_J35,1144.186780759076,0.11940298507462686,Transportation,0.0007080526822496301,0.00024509053222230556,T_L37,352.0,0.28270412642669007,Road link,-0.033035817118345315
